"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"05/06/2024 07:00:00 - 05/06/2024 08:00:00","BZN|IT-North","Without Sequence","152.10","",""
"05/06/2024 08:00:00 - 05/06/2024 09:00:00","BZN|IT-North","Without Sequence","136.28","",""
"05/06/2024 09:00:00 - 05/06/2024 10:00:00","BZN|IT-North","Without Sequence","117.11","",""
"05/06/2024 10:00:00 - 05/06/2024 11:00:00","BZN|IT-North","Without Sequence","111.20","",""
"05/06/2024 11:00:00 - 05/06/2024 12:00:00","BZN|IT-North","Without Sequence","105.00","",""
"05/06/2024 12:00:00 - 05/06/2024 13:00:00","BZN|IT-North","Without Sequence","89.38","",""
"05/06/2024 13:00:00 - 05/06/2024 14:00:00","BZN|IT-North","Without Sequence","89.38","",""
"05/06/2024 14:00:00 - 05/06/2024 15:00:00","BZN|IT-North","Without Sequence","95.90","",""
"05/06/2024 15:00:00 - 05/06/2024 16:00:00","BZN|IT-North","Without Sequence","96.00","",""
"05/06/2024 16:00:00 - 05/06/2024 17:00:00","BZN|IT-North","Without Sequence","100.90","",""
"05/06/2024 17:00:00 - 05/06/2024 18:00:00","BZN|IT-North","Without Sequence","101.98","",""
"05/06/2024 18:00:00 - 05/06/2024 19:00:00","BZN|IT-North","Without Sequence","111.00","",""
"05/06/2024 19:00:00 - 05/06/2024 20:00:00","BZN|IT-North","Without Sequence","142.37","",""
"05/06/2024 20:00:00 - 05/06/2024 21:00:00","BZN|IT-North","Without Sequence","155.25","",""
"05/06/2024 21:00:00 - 05/06/2024 22:00:00","BZN|IT-North","Without Sequence","148.00","",""
"05/06/2024 22:00:00 - 05/06/2024 23:00:00","BZN|IT-North","Without Sequence","120.50","",""
"05/06/2024 23:00:00 - 06/06/2024 00:00:00","BZN|IT-North","Without Sequence","112.57","",""
"06/06/2024 00:00:00 - 06/06/2024 01:00:00","BZN|IT-North","Without Sequence","110.00","",""
"06/06/2024 01:00:00 - 06/06/2024 02:00:00","BZN|IT-North","Without Sequence","109.13","",""
"06/06/2024 02:00:00 - 06/06/2024 03:00:00","BZN|IT-North","Without Sequence","105.00","",""
"06/06/2024 03:00:00 - 06/06/2024 04:00:00","BZN|IT-North","Without Sequence","102.01","",""
"06/06/2024 04:00:00 - 06/06/2024 05:00:00","BZN|IT-North","Without Sequence","100.00","",""
"06/06/2024 05:00:00 - 06/06/2024 06:00:00","BZN|IT-North","Without Sequence","105.00","",""
"06/06/2024 06:00:00 - 06/06/2024 07:00:00","BZN|IT-North","Without Sequence","117.86","",""
"06/06/2024 07:00:00 - 06/06/2024 08:00:00","BZN|IT-North","Without Sequence","132.21","",""
"06/06/2024 08:00:00 - 06/06/2024 09:00:00","BZN|IT-North","Without Sequence","125.19","",""
"06/06/2024 09:00:00 - 06/06/2024 10:00:00","BZN|IT-North","Without Sequence","110.00","",""
"06/06/2024 10:00:00 - 06/06/2024 11:00:00","BZN|IT-North","Without Sequence","104.74","",""
"06/06/2024 11:00:00 - 06/06/2024 12:00:00","BZN|IT-North","Without Sequence","97.10","",""
"06/06/2024 12:00:00 - 06/06/2024 13:00:00","BZN|IT-North","Without Sequence","69.00","",""
"06/06/2024 13:00:00 - 06/06/2024 14:00:00","BZN|IT-North","Without Sequence","65.00","",""
"06/06/2024 14:00:00 - 06/06/2024 15:00:00","BZN|IT-North","Without Sequence","75.36","",""
"06/06/2024 15:00:00 - 06/06/2024 16:00:00","BZN|IT-North","Without Sequence","74.24","",""
"06/06/2024 16:00:00 - 06/06/2024 17:00:00","BZN|IT-North","Without Sequence","90.59","",""
"06/06/2024 17:00:00 - 06/06/2024 18:00:00","BZN|IT-North","Without Sequence","94.61","",""
"06/06/2024 18:00:00 - 06/06/2024 19:00:00","BZN|IT-North","Without Sequence","111.58","",""
"06/06/2024 19:00:00 - 06/06/2024 20:00:00","BZN|IT-North","Without Sequence","138.13","",""
"06/06/2024 20:00:00 - 06/06/2024 21:00:00","BZN|IT-North","Without Sequence","143.72","",""
"06/06/2024 21:00:00 - 06/06/2024 22:00:00","BZN|IT-North","Without Sequence","138.60","",""
"06/06/2024 22:00:00 - 06/06/2024 23:00:00","BZN|IT-North","Without Sequence","117.72","",""
"06/06/2024 23:00:00 - 07/06/2024 00:00:00","BZN|IT-North","Without Sequence","110.40","",""
"07/06/2024 00:00:00 - 07/06/2024 01:00:00","BZN|IT-North","Without Sequence","102.00","",""
"07/06/2024 01:00:00 - 07/06/2024 02:00:00","BZN|IT-North","Without Sequence","95.72","",""
"07/06/2024 02:00:00 - 07/06/2024 03:00:00","BZN|IT-North","Without Sequence","90.30","",""
"07/06/2024 03:00:00 - 07/06/2024 04:00:00","BZN|IT-North","Without Sequence","89.88","",""
"07/06/2024 04:00:00 - 07/06/2024 05:00:00","BZN|IT-North","Without Sequence","89.00","",""
"07/06/2024 05:00:00 - 07/06/2024 06:00:00","BZN|IT-North","Without Sequence","95.68","",""
"07/06/2024 06:00:00 - 07/06/2024 07:00:00","BZN|IT-North","Without Sequence","109.47","",""
"07/06/2024 07:00:00 - 07/06/2024 08:00:00","BZN|IT-North","Without Sequence","122.18","",""
"07/06/2024 08:00:00 - 07/06/2024 09:00:00","BZN|IT-North","Without Sequence","121.47","",""
"07/06/2024 09:00:00 - 07/06/2024 10:00:00","BZN|IT-North","Without Sequence","109.58","",""
"07/06/2024 10:00:00 - 07/06/2024 11:00:00","BZN|IT-North","Without Sequence","104.30","",""
"07/06/2024 11:00:00 - 07/06/2024 12:00:00","BZN|IT-North","Without Sequence","100.19","",""
"07/06/2024 12:00:00 - 07/06/2024 13:00:00","BZN|IT-North","Without Sequence","68.52","",""
"07/06/2024 13:00:00 - 07/06/2024 14:00:00","BZN|IT-North","Without Sequence","64.79","",""
"07/06/2024 14:00:00 - 07/06/2024 15:00:00","BZN|IT-North","Without Sequence","90.00","",""
"07/06/2024 15:00:00 - 07/06/2024 16:00:00","BZN|IT-North","Without Sequence","95.00","",""
"07/06/2024 16:00:00 - 07/06/2024 17:00:00","BZN|IT-North","Without Sequence","99.26","",""
"07/06/2024 17:00:00 - 07/06/2024 18:00:00","BZN|IT-North","Without Sequence","105.00","",""
"07/06/2024 18:00:00 - 07/06/2024 19:00:00","BZN|IT-North","Without Sequence","113.61","",""
"07/06/2024 19:00:00 - 07/06/2024 20:00:00","BZN|IT-North","Without Sequence","135.00","",""
"07/06/2024 20:00:00 - 07/06/2024 21:00:00","BZN|IT-North","Without Sequence","134.75","",""
"07/06/2024 21:00:00 - 07/06/2024 22:00:00","BZN|IT-North","Without Sequence","130.88","",""
"07/06/2024 22:00:00 - 07/06/2024 23:00:00","BZN|IT-North","Without Sequence","111.20","",""
"07/06/2024 23:00:00 - 08/06/2024 00:00:00","BZN|IT-North","Without Sequence","105.00","",""
"08/06/2024 00:00:00 - 08/06/2024 01:00:00","BZN|IT-North","Without Sequence","121.00","",""
"08/06/2024 01:00:00 - 08/06/2024 02:00:00","BZN|IT-North","Without Sequence","115.00","",""
"08/06/2024 02:00:00 - 08/06/2024 03:00:00","BZN|IT-North","Without Sequence","108.85","",""
"08/06/2024 03:00:00 - 08/06/2024 04:00:00","BZN|IT-North","Without Sequence","108.42","",""
"08/06/2024 04:00:00 - 08/06/2024 05:00:00","BZN|IT-North","Without Sequence","102.69","",""
"08/06/2024 05:00:00 - 08/06/2024 06:00:00","BZN|IT-North","Without Sequence","106.04","",""
"08/06/2024 06:00:00 - 08/06/2024 07:00:00","BZN|IT-North","Without Sequence","105.97","",""
"08/06/2024 07:00:00 - 08/06/2024 08:00:00","BZN|IT-North","Without Sequence","110.00","",""
"08/06/2024 08:00:00 - 08/06/2024 09:00:00","BZN|IT-North","Without Sequence","110.42","",""
"08/06/2024 09:00:00 - 08/06/2024 10:00:00","BZN|IT-North","Without Sequence","98.00","",""
"08/06/2024 10:00:00 - 08/06/2024 11:00:00","BZN|IT-North","Without Sequence","97.00","",""
"08/06/2024 11:00:00 - 08/06/2024 12:00:00","BZN|IT-North","Without Sequence","93.87","",""
"08/06/2024 12:00:00 - 08/06/2024 13:00:00","BZN|IT-North","Without Sequence","82.17","",""
"08/06/2024 13:00:00 - 08/06/2024 14:00:00","BZN|IT-North","Without Sequence","85.10","",""
"08/06/2024 14:00:00 - 08/06/2024 15:00:00","BZN|IT-North","Without Sequence","93.87","",""
"08/06/2024 15:00:00 - 08/06/2024 16:00:00","BZN|IT-North","Without Sequence","97.00","",""
"08/06/2024 16:00:00 - 08/06/2024 17:00:00","BZN|IT-North","Without Sequence","97.10","",""
"08/06/2024 17:00:00 - 08/06/2024 18:00:00","BZN|IT-North","Without Sequence","103.64","",""
"08/06/2024 18:00:00 - 08/06/2024 19:00:00","BZN|IT-North","Without Sequence","111.40","",""
"08/06/2024 19:00:00 - 08/06/2024 20:00:00","BZN|IT-North","Without Sequence","126.84","",""
"08/06/2024 20:00:00 - 08/06/2024 21:00:00","BZN|IT-North","Without Sequence","125.12","",""
"08/06/2024 21:00:00 - 08/06/2024 22:00:00","BZN|IT-North","Without Sequence","129.56","",""
"08/06/2024 22:00:00 - 08/06/2024 23:00:00","BZN|IT-North","Without Sequence","121.13","",""
"08/06/2024 23:00:00 - 09/06/2024 00:00:00","BZN|IT-North","Without Sequence","113.97","",""
"09/06/2024 00:00:00 - 09/06/2024 01:00:00","BZN|IT-North","Without Sequence","104.59","",""
"09/06/2024 01:00:00 - 09/06/2024 02:00:00","BZN|IT-North","Without Sequence","104.59","",""
"09/06/2024 02:00:00 - 09/06/2024 03:00:00","BZN|IT-North","Without Sequence","101.25","",""
"09/06/2024 03:00:00 - 09/06/2024 04:00:00","BZN|IT-North","Without Sequence","95.10","",""
"09/06/2024 04:00:00 - 09/06/2024 05:00:00","BZN|IT-North","Without Sequence","92.90","",""
"09/06/2024 05:00:00 - 09/06/2024 06:00:00","BZN|IT-North","Without Sequence","93.28","",""
"09/06/2024 06:00:00 - 09/06/2024 07:00:00","BZN|IT-North","Without Sequence","80.12","",""
"09/06/2024 07:00:00 - 09/06/2024 08:00:00","BZN|IT-North","Without Sequence","69.00","",""
"09/06/2024 08:00:00 - 09/06/2024 09:00:00","BZN|IT-North","Without Sequence","73.00","",""
"09/06/2024 09:00:00 - 09/06/2024 10:00:00","BZN|IT-North","Without Sequence","78.50","",""
"09/06/2024 10:00:00 - 09/06/2024 11:00:00","BZN|IT-North","Without Sequence","78.73","",""
"09/06/2024 11:00:00 - 09/06/2024 12:00:00","BZN|IT-North","Without Sequence","82.65","",""
"09/06/2024 12:00:00 - 09/06/2024 13:00:00","BZN|IT-North","Without Sequence","65.50","",""
"09/06/2024 13:00:00 - 09/06/2024 14:00:00","BZN|IT-North","Without Sequence","63.41","",""
"09/06/2024 14:00:00 - 09/06/2024 15:00:00","BZN|IT-North","Without Sequence","72.18","",""
"09/06/2024 15:00:00 - 09/06/2024 16:00:00","BZN|IT-North","Without Sequence","77.51","",""
"09/06/2024 16:00:00 - 09/06/2024 17:00:00","BZN|IT-North","Without Sequence","95.79","",""
"09/06/2024 17:00:00 - 09/06/2024 18:00:00","BZN|IT-North","Without Sequence","100.00","",""
"09/06/2024 18:00:00 - 09/06/2024 19:00:00","BZN|IT-North","Without Sequence","103.69","",""
"09/06/2024 19:00:00 - 09/06/2024 20:00:00","BZN|IT-North","Without Sequence","111.19","",""
"09/06/2024 20:00:00 - 09/06/2024 21:00:00","BZN|IT-North","Without Sequence","121.13","",""
"09/06/2024 21:00:00 - 09/06/2024 22:00:00","BZN|IT-North","Without Sequence","119.40","",""
"09/06/2024 22:00:00 - 09/06/2024 23:00:00","BZN|IT-North","Without Sequence","110.00","",""
"09/06/2024 23:00:00 - 10/06/2024 00:00:00","BZN|IT-North","Without Sequence","100.70","",""
"10/06/2024 00:00:00 - 10/06/2024 01:00:00","BZN|IT-North","Without Sequence","85.33","",""
"10/06/2024 01:00:00 - 10/06/2024 02:00:00","BZN|IT-North","Without Sequence","79.36","",""
"10/06/2024 02:00:00 - 10/06/2024 03:00:00","BZN|IT-North","Without Sequence","80.58","",""
"10/06/2024 03:00:00 - 10/06/2024 04:00:00","BZN|IT-North","Without Sequence","77.00","",""
"10/06/2024 04:00:00 - 10/06/2024 05:00:00","BZN|IT-North","Without Sequence","77.00","",""
"10/06/2024 05:00:00 - 10/06/2024 06:00:00","BZN|IT-North","Without Sequence","87.37","",""
"10/06/2024 06:00:00 - 10/06/2024 07:00:00","BZN|IT-North","Without Sequence","105.94","",""
"10/06/2024 07:00:00 - 10/06/2024 08:00:00","BZN|IT-North","Without Sequence","120.26","",""
"10/06/2024 08:00:00 - 10/06/2024 09:00:00","BZN|IT-North","Without Sequence","123.26","",""
"10/06/2024 09:00:00 - 10/06/2024 10:00:00","BZN|IT-North","Without Sequence","108.00","",""
"10/06/2024 10:00:00 - 10/06/2024 11:00:00","BZN|IT-North","Without Sequence","89.90","",""
"10/06/2024 11:00:00 - 10/06/2024 12:00:00","BZN|IT-North","Without Sequence","75.58","",""
"10/06/2024 12:00:00 - 10/06/2024 13:00:00","BZN|IT-North","Without Sequence","56.89","",""
"10/06/2024 13:00:00 - 10/06/2024 14:00:00","BZN|IT-North","Without Sequence","45.08","",""
"10/06/2024 14:00:00 - 10/06/2024 15:00:00","BZN|IT-North","Without Sequence","56.42","",""
"10/06/2024 15:00:00 - 10/06/2024 16:00:00","BZN|IT-North","Without Sequence","74.90","",""
"10/06/2024 16:00:00 - 10/06/2024 17:00:00","BZN|IT-North","Without Sequence","79.00","",""
"10/06/2024 17:00:00 - 10/06/2024 18:00:00","BZN|IT-North","Without Sequence","92.82","",""
"10/06/2024 18:00:00 - 10/06/2024 19:00:00","BZN|IT-North","Without Sequence","104.50","",""
"10/06/2024 19:00:00 - 10/06/2024 20:00:00","BZN|IT-North","Without Sequence","116.00","",""
"10/06/2024 20:00:00 - 10/06/2024 21:00:00","BZN|IT-North","Without Sequence","123.26","",""
"10/06/2024 21:00:00 - 10/06/2024 22:00:00","BZN|IT-North","Without Sequence","119.40","",""
"10/06/2024 22:00:00 - 10/06/2024 23:00:00","BZN|IT-North","Without Sequence","106.62","",""
"10/06/2024 23:00:00 - 11/06/2024 00:00:00","BZN|IT-North","Without Sequence","100.00","",""
"11/06/2024 00:00:00 - 11/06/2024 01:00:00","BZN|IT-North","Without Sequence","90.85","",""
"11/06/2024 01:00:00 - 11/06/2024 02:00:00","BZN|IT-North","Without Sequence","80.70","",""
"11/06/2024 02:00:00 - 11/06/2024 03:00:00","BZN|IT-North","Without Sequence","78.32","",""
"11/06/2024 03:00:00 - 11/06/2024 04:00:00","BZN|IT-North","Without Sequence","83.00","",""
"11/06/2024 04:00:00 - 11/06/2024 05:00:00","BZN|IT-North","Without Sequence","83.05","",""
"11/06/2024 05:00:00 - 11/06/2024 06:00:00","BZN|IT-North","Without Sequence","87.07","",""
"11/06/2024 06:00:00 - 11/06/2024 07:00:00","BZN|IT-North","Without Sequence","105.13","",""
"11/06/2024 07:00:00 - 11/06/2024 08:00:00","BZN|IT-North","Without Sequence","116.00","",""
"11/06/2024 08:00:00 - 11/06/2024 09:00:00","BZN|IT-North","Without Sequence","120.34","",""
"11/06/2024 09:00:00 - 11/06/2024 10:00:00","BZN|IT-North","Without Sequence","107.66","",""
"11/06/2024 10:00:00 - 11/06/2024 11:00:00","BZN|IT-North","Without Sequence","99.00","",""
"11/06/2024 11:00:00 - 11/06/2024 12:00:00","BZN|IT-North","Without Sequence","97.10","",""
"11/06/2024 12:00:00 - 11/06/2024 13:00:00","BZN|IT-North","Without Sequence","86.89","",""
"11/06/2024 13:00:00 - 11/06/2024 14:00:00","BZN|IT-North","Without Sequence","83.00","",""
"11/06/2024 14:00:00 - 11/06/2024 15:00:00","BZN|IT-North","Without Sequence","95.90","",""
"11/06/2024 15:00:00 - 11/06/2024 16:00:00","BZN|IT-North","Without Sequence","99.00","",""
"11/06/2024 16:00:00 - 11/06/2024 17:00:00","BZN|IT-North","Without Sequence","108.19","",""
"11/06/2024 17:00:00 - 11/06/2024 18:00:00","BZN|IT-North","Without Sequence","110.91","",""
"11/06/2024 18:00:00 - 11/06/2024 19:00:00","BZN|IT-North","Without Sequence","116.42","",""
"11/06/2024 19:00:00 - 11/06/2024 20:00:00","BZN|IT-North","Without Sequence","140.00","",""
"11/06/2024 20:00:00 - 11/06/2024 21:00:00","BZN|IT-North","Without Sequence","146.00","",""
"11/06/2024 21:00:00 - 11/06/2024 22:00:00","BZN|IT-North","Without Sequence","136.30","",""
"11/06/2024 22:00:00 - 11/06/2024 23:00:00","BZN|IT-North","Without Sequence","110.91","",""
"11/06/2024 23:00:00 - 12/06/2024 00:00:00","BZN|IT-North","Without Sequence","108.54","",""
"12/06/2024 00:00:00 - 12/06/2024 01:00:00","BZN|IT-North","Without Sequence","106.12","",""
"12/06/2024 01:00:00 - 12/06/2024 02:00:00","BZN|IT-North","Without Sequence","104.10","",""
"12/06/2024 02:00:00 - 12/06/2024 03:00:00","BZN|IT-North","Without Sequence","100.00","",""
"12/06/2024 03:00:00 - 12/06/2024 04:00:00","BZN|IT-North","Without Sequence","93.01","",""
"12/06/2024 04:00:00 - 12/06/2024 05:00:00","BZN|IT-North","Without Sequence","94.02","",""
"12/06/2024 05:00:00 - 12/06/2024 06:00:00","BZN|IT-North","Without Sequence","100.00","",""
"12/06/2024 06:00:00 - 12/06/2024 07:00:00","BZN|IT-North","Without Sequence","113.63","",""
"12/06/2024 07:00:00 - 12/06/2024 08:00:00","BZN|IT-North","Without Sequence","127.39","",""
"12/06/2024 08:00:00 - 12/06/2024 09:00:00","BZN|IT-North","Without Sequence","131.39","",""
"12/06/2024 09:00:00 - 12/06/2024 10:00:00","BZN|IT-North","Without Sequence","118.00","",""
"12/06/2024 10:00:00 - 12/06/2024 11:00:00","BZN|IT-North","Without Sequence","110.55","",""
"12/06/2024 11:00:00 - 12/06/2024 12:00:00","BZN|IT-North","Without Sequence","104.50","",""
"12/06/2024 12:00:00 - 12/06/2024 13:00:00","BZN|IT-North","Without Sequence","85.95","",""
"12/06/2024 13:00:00 - 12/06/2024 14:00:00","BZN|IT-North","Without Sequence","85.95","",""
"12/06/2024 14:00:00 - 12/06/2024 15:00:00","BZN|IT-North","Without Sequence","96.60","",""
"12/06/2024 15:00:00 - 12/06/2024 16:00:00","BZN|IT-North","Without Sequence","100.00","",""
"12/06/2024 16:00:00 - 12/06/2024 17:00:00","BZN|IT-North","Without Sequence","105.00","",""
"12/06/2024 17:00:00 - 12/06/2024 18:00:00","BZN|IT-North","Without Sequence","110.68","",""
"12/06/2024 18:00:00 - 12/06/2024 19:00:00","BZN|IT-North","Without Sequence","115.00","",""
"12/06/2024 19:00:00 - 12/06/2024 20:00:00","BZN|IT-North","Without Sequence","132.18","",""
"12/06/2024 20:00:00 - 12/06/2024 21:00:00","BZN|IT-North","Without Sequence","139.16","",""
"12/06/2024 21:00:00 - 12/06/2024 22:00:00","BZN|IT-North","Without Sequence","128.00","",""
"12/06/2024 22:00:00 - 12/06/2024 23:00:00","BZN|IT-North","Without Sequence","111.69","",""
"12/06/2024 23:00:00 - 13/06/2024 00:00:00","BZN|IT-North","Without Sequence","106.55","",""
"13/06/2024 00:00:00 - 13/06/2024 01:00:00","BZN|IT-North","Without Sequence","94.97","",""
"13/06/2024 01:00:00 - 13/06/2024 02:00:00","BZN|IT-North","Without Sequence","92.78","",""
"13/06/2024 02:00:00 - 13/06/2024 03:00:00","BZN|IT-North","Without Sequence","90.00","",""
"13/06/2024 03:00:00 - 13/06/2024 04:00:00","BZN|IT-North","Without Sequence","80.25","",""
"13/06/2024 04:00:00 - 13/06/2024 05:00:00","BZN|IT-North","Without Sequence","84.26","",""
"13/06/2024 05:00:00 - 13/06/2024 06:00:00","BZN|IT-North","Without Sequence","91.18","",""
"13/06/2024 06:00:00 - 13/06/2024 07:00:00","BZN|IT-North","Without Sequence","109.77","",""
"13/06/2024 07:00:00 - 13/06/2024 08:00:00","BZN|IT-North","Without Sequence","123.06","",""
"13/06/2024 08:00:00 - 13/06/2024 09:00:00","BZN|IT-North","Without Sequence","133.91","",""
"13/06/2024 09:00:00 - 13/06/2024 10:00:00","BZN|IT-North","Without Sequence","112.39","",""
"13/06/2024 10:00:00 - 13/06/2024 11:00:00","BZN|IT-North","Without Sequence","107.41","",""
"13/06/2024 11:00:00 - 13/06/2024 12:00:00","BZN|IT-North","Without Sequence","98.30","",""
"13/06/2024 12:00:00 - 13/06/2024 13:00:00","BZN|IT-North","Without Sequence","78.60","",""
"13/06/2024 13:00:00 - 13/06/2024 14:00:00","BZN|IT-North","Without Sequence","76.05","",""
"13/06/2024 14:00:00 - 13/06/2024 15:00:00","BZN|IT-North","Without Sequence","86.06","",""
"13/06/2024 15:00:00 - 13/06/2024 16:00:00","BZN|IT-North","Without Sequence","90.49","",""
"13/06/2024 16:00:00 - 13/06/2024 17:00:00","BZN|IT-North","Without Sequence","97.10","",""
"13/06/2024 17:00:00 - 13/06/2024 18:00:00","BZN|IT-North","Without Sequence","101.66","",""
"13/06/2024 18:00:00 - 13/06/2024 19:00:00","BZN|IT-North","Without Sequence","110.85","",""
"13/06/2024 19:00:00 - 13/06/2024 20:00:00","BZN|IT-North","Without Sequence","129.99","",""
"13/06/2024 20:00:00 - 13/06/2024 21:00:00","BZN|IT-North","Without Sequence","146.00","",""
"13/06/2024 21:00:00 - 13/06/2024 22:00:00","BZN|IT-North","Without Sequence","122.00","",""
"13/06/2024 22:00:00 - 13/06/2024 23:00:00","BZN|IT-North","Without Sequence","109.66","",""
"13/06/2024 23:00:00 - 14/06/2024 00:00:00","BZN|IT-North","Without Sequence","102.54","",""
"14/06/2024 00:00:00 - 14/06/2024 01:00:00","BZN|IT-North","Without Sequence","109.08","",""
"14/06/2024 01:00:00 - 14/06/2024 02:00:00","BZN|IT-North","Without Sequence","100.00","",""
"14/06/2024 02:00:00 - 14/06/2024 03:00:00","BZN|IT-North","Without Sequence","91.16","",""
"14/06/2024 03:00:00 - 14/06/2024 04:00:00","BZN|IT-North","Without Sequence","85.42","",""
"14/06/2024 04:00:00 - 14/06/2024 05:00:00","BZN|IT-North","Without Sequence","89.76","",""
"14/06/2024 05:00:00 - 14/06/2024 06:00:00","BZN|IT-North","Without Sequence","96.30","",""
"14/06/2024 06:00:00 - 14/06/2024 07:00:00","BZN|IT-North","Without Sequence","114.01","",""
"14/06/2024 07:00:00 - 14/06/2024 08:00:00","BZN|IT-North","Without Sequence","132.87","",""
"14/06/2024 08:00:00 - 14/06/2024 09:00:00","BZN|IT-North","Without Sequence","129.11","",""
"14/06/2024 09:00:00 - 14/06/2024 10:00:00","BZN|IT-North","Without Sequence","113.51","",""
"14/06/2024 10:00:00 - 14/06/2024 11:00:00","BZN|IT-North","Without Sequence","104.84","",""
