"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|PL","Without Sequence","103.44","",""
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|PL","Without Sequence","104.54","",""
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|PL","Without Sequence","110.00","",""
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|PL","Without Sequence","120.00","",""
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|PL","Without Sequence","127.50","",""
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|PL","Without Sequence","126.00","",""
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|PL","Without Sequence","119.47","",""
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|PL","Without Sequence","108.87","",""
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|PL","Without Sequence","98.66","",""
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|PL","Without Sequence","93.57","",""
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|PL","Without Sequence","85.15","",""
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|PL","Without Sequence","90.00","",""
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|PL","Without Sequence","84.91","",""
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|PL","Without Sequence","82.66","",""
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|PL","Without Sequence","82.62","",""
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|PL","Without Sequence","83.18","",""
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|PL","Without Sequence","83.55","",""
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|PL","Without Sequence","83.35","",""
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|PL","Without Sequence","83.65","",""
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|PL","Without Sequence","99.23","",""
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|PL","Without Sequence","97.57","",""
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|PL","Without Sequence","97.44","",""
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|PL","Without Sequence","101.70","",""
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|PL","Without Sequence","103.35","",""
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|PL","Without Sequence","103.25","",""
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|PL","Without Sequence","97.46","",""
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|PL","Without Sequence","96.29","",""
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|PL","Without Sequence","95.14","",""
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|PL","Without Sequence","88.50","",""
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|PL","Without Sequence","84.95","",""
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|PL","Without Sequence","83.28","",""
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|PL","Without Sequence","82.69","",""
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|PL","Without Sequence","81.06","",""
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|PL","Without Sequence","67.35","",""
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|PL","Without Sequence","65.95","",""
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|PL","Without Sequence","65.85","",""
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|PL","Without Sequence","64.23","",""
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|PL","Without Sequence","64.14","",""
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|PL","Without Sequence","64.88","",""
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|PL","Without Sequence","65.38","",""
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|PL","Without Sequence","66.13","",""
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|PL","Without Sequence","67.62","",""
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|PL","Without Sequence","72.01","",""
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|PL","Without Sequence","76.79","",""
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|PL","Without Sequence","81.38","",""
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|PL","Without Sequence","81.33","",""
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|PL","Without Sequence","82.79","",""
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|PL","Without Sequence","81.07","",""
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|PL","Without Sequence","79.58","",""
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|PL","Without Sequence","80.28","",""
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|PL","Without Sequence","82.32","",""
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|PL","Without Sequence","86.62","",""
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|PL","Without Sequence","91.86","",""
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|PL","Without Sequence","97.27","",""
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|PL","Without Sequence","89.28","",""
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|PL","Without Sequence","81.46","",""
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|PL","Without Sequence","78.41","",""
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|PL","Without Sequence","75.10","",""
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|PL","Without Sequence","66.89","",""
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|PL","Without Sequence","69.65","",""
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|PL","Without Sequence","66.05","",""
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|PL","Without Sequence","64.31","",""
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|PL","Without Sequence","62.04","",""
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|PL","Without Sequence","63.57","",""
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|PL","Without Sequence","70.57","",""
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|PL","Without Sequence","81.56","",""
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|PL","Without Sequence","85.58","",""
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|PL","Without Sequence","99.30","",""
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|PL","Without Sequence","99.99","",""
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|PL","Without Sequence","94.56","",""
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|PL","Without Sequence","90.27","",""
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|PL","Without Sequence","83.87","",""
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|PL","Without Sequence","87.92","",""
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|PL","Without Sequence","95.57","",""
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|PL","Without Sequence","108.28","",""
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|PL","Without Sequence","110.02","",""
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|PL","Without Sequence","105.78","",""
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|PL","Without Sequence","112.63","",""
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|PL","Without Sequence","110.66","",""
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|PL","Without Sequence","103.15","",""
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|PL","Without Sequence","92.95","",""
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|PL","Without Sequence","90.59","",""
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|PL","Without Sequence","86.43","",""
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|PL","Without Sequence","82.19","",""
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|PL","Without Sequence","81.40","",""
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|PL","Without Sequence","80.07","",""
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|PL","Without Sequence","79.60","",""
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|PL","Without Sequence","82.34","",""
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|PL","Without Sequence","91.47","",""
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|PL","Without Sequence","123.00","",""
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|PL","Without Sequence","138.43","",""
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|PL","Without Sequence","144.11","",""
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|PL","Without Sequence","138.60","",""
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|PL","Without Sequence","122.00","",""
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|PL","Without Sequence","118.80","",""
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|PL","Without Sequence","116.47","",""
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|PL","Without Sequence","128.62","",""
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|PL","Without Sequence","143.58","",""
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|PL","Without Sequence","156.16","",""
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|PL","Without Sequence","160.15","",""
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|PL","Without Sequence","160.11","",""
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|PL","Without Sequence","143.79","",""
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|PL","Without Sequence","145.42","",""
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|PL","Without Sequence","151.51","",""
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|PL","Without Sequence","131.44","",""
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|PL","Without Sequence","121.14","",""
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|PL","Without Sequence","102.43","",""
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|PL","Without Sequence","95.63","",""
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|PL","Without Sequence","95.64","",""
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|PL","Without Sequence","96.88","",""
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|PL","Without Sequence","98.64","",""
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|PL","Without Sequence","92.17","",""
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|PL","Without Sequence","96.41","",""
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|PL","Without Sequence","118.36","",""
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|PL","Without Sequence","129.84","",""
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|PL","Without Sequence","121.07","",""
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|PL","Without Sequence","121.05","",""
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|PL","Without Sequence","111.41","",""
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|PL","Without Sequence","115.22","",""
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|PL","Without Sequence","116.49","",""
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|PL","Without Sequence","119.90","",""
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|PL","Without Sequence","119.95","",""
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|PL","Without Sequence","122.39","",""
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|PL","Without Sequence","125.24","",""
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|PL","Without Sequence","134.24","",""
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|PL","Without Sequence","122.70","",""
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|PL","Without Sequence","115.34","",""
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|PL","Without Sequence","109.81","",""
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|PL","Without Sequence","102.56","",""
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|PL","Without Sequence","94.41","",""
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|PL","Without Sequence","84.11","",""
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|PL","Without Sequence","83.21","",""
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|PL","Without Sequence","83.26","",""
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|PL","Without Sequence","84.50","",""
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|PL","Without Sequence","82.95","",""
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|PL","Without Sequence","81.60","",""
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|PL","Without Sequence","85.28","",""
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|PL","Without Sequence","111.50","",""
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|PL","Without Sequence","119.00","",""
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|PL","Without Sequence","134.56","",""
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|PL","Without Sequence","129.58","",""
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|PL","Without Sequence","127.22","",""
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|PL","Without Sequence","125.67","",""
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|PL","Without Sequence","125.63","",""
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|PL","Without Sequence","127.74","",""
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|PL","Without Sequence","128.05","",""
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|PL","Without Sequence","126.30","",""
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|PL","Without Sequence","129.27","",""
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|PL","Without Sequence","128.02","",""
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|PL","Without Sequence","115.56","",""
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|PL","Without Sequence","118.51","",""
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|PL","Without Sequence","114.50","",""
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|PL","Without Sequence","86.29","",""
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|PL","Without Sequence","83.56","",""
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|PL","Without Sequence","82.57","",""
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|PL","Without Sequence","80.96","",""
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|PL","Without Sequence","79.35","",""
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|PL","Without Sequence","77.89","",""
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|PL","Without Sequence","77.74","",""
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|PL","Without Sequence","77.94","",""
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|PL","Without Sequence","79.60","",""
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|PL","Without Sequence","93.16","",""
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|PL","Without Sequence","99.89","",""
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|PL","Without Sequence","115.02","",""
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|PL","Without Sequence","113.44","",""
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|PL","Without Sequence","108.95","",""
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|PL","Without Sequence","104.46","",""
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|PL","Without Sequence","103.55","",""
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|PL","Without Sequence","106.68","",""
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|PL","Without Sequence","113.35","",""
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|PL","Without Sequence","111.52","",""
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|PL","Without Sequence","115.76","",""
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|PL","Without Sequence","114.77","",""
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|PL","Without Sequence","111.09","",""
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|PL","Without Sequence","112.49","",""
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|PL","Without Sequence","103.72","",""
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|PL","Without Sequence","85.08","",""
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|PL","Without Sequence","79.33","",""
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|PL","Without Sequence","77.10","",""
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|PL","Without Sequence","68.39","",""
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|PL","Without Sequence","63.81","",""
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|PL","Without Sequence","64.36","",""
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|PL","Without Sequence","62.24","",""
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|PL","Without Sequence","62.03","",""
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|PL","Without Sequence","62.17","",""
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|PL","Without Sequence","63.83","",""
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|PL","Without Sequence","68.02","",""
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|PL","Without Sequence","76.06","",""
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|PL","Without Sequence","79.32","",""
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|PL","Without Sequence","73.78","",""
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|PL","Without Sequence","73.78","",""
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|PL","Without Sequence","75.46","",""
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|PL","Without Sequence","79.38","",""
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|PL","Without Sequence","80.48","",""
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|PL","Without Sequence","92.83","",""
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|PL","Without Sequence","97.41","",""
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|PL","Without Sequence","97.40","",""
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|PL","Without Sequence","101.11","",""
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|PL","Without Sequence","95.00","",""
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|PL","Without Sequence","95.97","",""
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|PL","Without Sequence","95.08","",""
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|PL","Without Sequence","100.58","",""
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|PL","Without Sequence","83.27","",""
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|PL","Without Sequence","71.73","",""
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|PL","Without Sequence","67.24","",""
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|PL","Without Sequence","67.55","",""
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|PL","Without Sequence","72.57","",""
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|PL","Without Sequence","70.51","",""
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|PL","Without Sequence","76.09","",""
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|PL","Without Sequence","78.44","",""
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","BZN|PL","Without Sequence","78.52","",""
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","BZN|PL","Without Sequence","79.18","",""
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","BZN|PL","Without Sequence","79.24","",""
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","BZN|PL","Without Sequence","79.06","",""
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","BZN|PL","Without Sequence","78.37","",""
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","BZN|PL","Without Sequence","78.35","",""
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","BZN|PL","Without Sequence","78.39","",""
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","BZN|PL","Without Sequence","78.38","",""
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","BZN|PL","Without Sequence","78.31","",""
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","BZN|PL","Without Sequence","78.07","",""
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","BZN|PL","Without Sequence","78.39","",""
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","BZN|PL","Without Sequence","78.36","",""
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","BZN|PL","Without Sequence","78.36","",""
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","BZN|PL","Without Sequence","77.79","",""
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","BZN|PL","Without Sequence","72.44","",""
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","BZN|PL","Without Sequence","64.41","",""
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","BZN|PL","Without Sequence","56.63","",""
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","BZN|PL","Without Sequence","45.89","",""
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","BZN|PL","Without Sequence","36.49","",""
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","BZN|PL","Without Sequence","32.10","",""
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","BZN|PL","Without Sequence","32.05","",""
"22/01/2024 04:00:00 - 22/01/2024 05:00:00","BZN|PL","Without Sequence","33.06","",""
"22/01/2024 05:00:00 - 22/01/2024 06:00:00","BZN|PL","Without Sequence","49.16","",""
"22/01/2024 06:00:00 - 22/01/2024 07:00:00","BZN|PL","Without Sequence","78.43","",""
"22/01/2024 07:00:00 - 22/01/2024 08:00:00","BZN|PL","Without Sequence","80.52","",""
"22/01/2024 08:00:00 - 22/01/2024 09:00:00","BZN|PL","Without Sequence","82.52","",""
"22/01/2024 09:00:00 - 22/01/2024 10:00:00","BZN|PL","Without Sequence","82.64","",""
"22/01/2024 10:00:00 - 22/01/2024 11:00:00","BZN|PL","Without Sequence","82.44","",""
"22/01/2024 11:00:00 - 22/01/2024 12:00:00","BZN|PL","Without Sequence","79.47","",""
"22/01/2024 12:00:00 - 22/01/2024 13:00:00","BZN|PL","Without Sequence","79.75","",""
"22/01/2024 13:00:00 - 22/01/2024 14:00:00","BZN|PL","Without Sequence","81.51","",""
"22/01/2024 14:00:00 - 22/01/2024 15:00:00","BZN|PL","Without Sequence","81.94","",""
"22/01/2024 15:00:00 - 22/01/2024 16:00:00","BZN|PL","Without Sequence","83.68","",""
"22/01/2024 16:00:00 - 22/01/2024 17:00:00","BZN|PL","Without Sequence","87.53","",""
"22/01/2024 17:00:00 - 22/01/2024 18:00:00","BZN|PL","Without Sequence","85.91","",""
