Run,Elicitation,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
134,2,0.10727398001751037,0.5060634739108467,0.21307298487460513,0.11687384692103163,0.1460906253694823,0.14409472467989948
135,3,0.133548877556454,0.16398757967595662,0.21666208621355987,0.3039870434386585,0.23373202857084388,0.04530791122928489
136,4,0.19895780526973328,0.32932303401700075,0.39451442148686106,0.2144064809958476,0.0855633183719095,0.0614121638843457
137,1,0.22828552423360518,0.12005347550966207,0.1322513097996332,0.10460598986002496,0.2688473020849203,0.13310462696775976
138,2,0.23030342869772044,0.191629831065484,0.31574763347555806,0.12229513627297219,0.03223274122514795,0.14992125014999083
139,3,0.3034599689902844,0.10807526257900758,0.3550537486583612,0.15749209333468134,0.18640182860215868,0.0487992159510779
140,4,0.3312474473855285,0.5444766152907736,0.5156719261364124,0.30108694816290005,0.13996590485337104,0.02279890496724867
141,1,0.20457485470752992,0.3880650998767804,0.1500173329932702,0.07755746101746494,0.1749985356449918,0.24694725268470877
142,2,0.21201410339948165,0.09152007376816007,0.1532552779835183,0.0846977481405431,0.2559180823367689,0.04627031485162549
143,3,0.15588183415738407,0.5072008330755188,0.2370230629877085,0.30682753499509724,0.11268130034293923,0.32275534106640863
144,4,0.16792376689962155,0.3880954931882024,0.43493872510204024,0.2522386869236631,0.2181323818545528,0.0531503991004163
145,1,0.15118773904736232,0.5422506396987963,0.2027261972546213,0.09077340696079358,0.06129439358076103,0.03254258465460767
146,2,0.1606709713450364,0.12273461083588759,0.27950367524988845,0.12911394359442951,0.08036144433516798,0.09227191481777246
147,3,0.25390291776076473,0.21934873711996294,0.559442564307487,0.20757141825589598,0.265675574944189,0.2048941017754935
148,4,0.17635573946627794,0.5146830857635524,0.3089406357788097,0.12302621915222262,0.15192830548151778,0.11855548952897303
149,1,0.10153761676922253,0.31240333656862546,0.10941514128871588,0.1186963636518184,0.14751315600369283,0.0724085197527246
150,2,0.3482359743993553,0.10428558506328076,0.49530781517589195,0.05896200420414339,0.10965016642615825,0.13806587809619086
151,3,0.35599321815960694,0.26993866487963275,0.5293830383900295,0.09766885522036436,0.0952111679223008,0.04427045446920294
152,4,0.19963240839221527,0.6214185894153093,0.43987359878862214,0.33676147649782606,0.08423821455291919,0.08007091814402789
153,1,0.0403395172318197,0.10199751182668633,0.7023477527226962,0.39202759062236553,0.03272845918769915,0.039271354930331195
154,2,0.045220389020098076,0.3041304581676821,0.42247042078092006,0.1552796195096167,0.03144123688892369,0.056827865951165096
155,3,0.3542760520082116,0.11905001828686432,0.28263437069558606,0.3516031308831575,0.3234843276865437,0.13956972579734345
